Event_Id,Investigation_Type,Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_Of_Engines,Engine_Type,Far_Description,Schedule,Purpose_Of_Flight,Air_Carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_Of_Flight,Report_Status,Publication_Date,Total_Passengers,Fatal_Injury_Proportion,Uninjured_Proportion
20080914X01457,Accident,NYC08CA274,2008-08-08,"Sterling, MA",United States,422533N,0714734W,3B3,Sterling Airport,Non-Fatal,Substantial,Airplane,N4923N,Boeing,E75,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,The owner/pilot's improper flare. Contributing to the accident was the pilot-in-command's inadequate remedial action.,25-09-2020,2.0,0.0,1.0
20080825X01307,Accident,DCA08RA090,2008-08-20,"Madrid, Spain",Spain,,,,,Fatal,Destroyed,Airplane,EC-HFP,Boeing,MD-82,No,,,NUSC,SCHD,,Spanair,154.0,0.0,18.0,0.0,,,,25-09-2020,172.0,0.8953488372093024,0.0
20081003X16306,Incident,DCA08WA094,2008-08-26,"Montreal, Canada",Canada,,,,,Non-Fatal,,Airplane,F-GITC,Boeing,B747-436,No,,,NUSC,SCHD,,Air France,0.0,0.0,0.0,2.0,VMC,,.,03-11-2020,2.0,0.0,1.0
20080829X01354,Incident,OPS08IA014,2008-08-28,"Atlantic Ocean,",United States,,,,,Non-Fatal,,Airplane,UKNOWN,Boeing,B744,No,,,129,SCHD,,TRANSAERO AIRLINES,0.0,0.0,0.0,159.0,,,The San Juan CERAP controllers failure to ensure the two aircraft were properly separated using non-radar separation standards.,25-09-2020,159.0,0.0,1.0
20080920X01508,Accident,DCA08RA097,2008-09-14,"Perm, Russia",Russia,,,,,Fatal,Destroyed,Airplane,VP-BKO,Boeing,737-500,No,,,NUSC,SCHD,,Aeroflot-Nord,88.0,0.0,0.0,0.0,,,,25-09-2020,88.0,1.0,0.0
20110315X93232,Incident,DCA11WA031,2010-11-09,"Frankfurt, Germany",Germany,,,EDDF,Frankfurt,Non-Fatal,Minor,Airplane,D-ABVT,Boeing,747,No,4.0,,NUSC,SCHD,,Deutsche Lufthansa,0.0,0.0,0.0,2.0,,,<br /><br />,03-11-2020,2.0,0.0,1.0
20110608X20654,Incident,DCA11WA067,2010-12-12,"Medina, Saudi Arabia",Saudi Arabia,,,OEMA,Medina,Non-Fatal,Minor,Airplane,HZ-AWA1,Boeing,747,No,4.0,,NUSC,SCHD,,Al Wafeer Airlines,0.0,0.0,0.0,23.0,,,,25-09-2020,23.0,0.0,1.0
20110222X15822,Incident,DCA11WA029,2011-02-15,"Pekanbaru, Indonesia",Indonesia,,,WIBB,Pekanbaru,Non-Fatal,Minor,Airplane,PK-LHH,Boeing,737,No,2.0,,NUSC,SCHD,,Lion Air,0.0,0.0,0.0,226.0,,,<br /><br />,03-11-2020,226.0,0.0,1.0
20110404X21934,Incident,DCA11IA040,2011-04-04,"New Orleans, LA",United States,295923N,0901458W,MSY,Louis Armstrong New Orleans,Non-Fatal,Minor,Airplane,N409UA,Airbus,A320,No,2.0,Turbo Fan,121,SCHD,,United Airlines,0.0,0.0,0.0,109.0,IMC,,"the captain's failure to properly recognize and manage the abnormal condition, resulting in it escalating to an in-flight emergency.",25-09-2020,109.0,0.0,1.0
20110407X41107,Incident,DCA11WA041,2011-04-04,"Bucharest, Romania",Romania,,,LROP,"Henri Coanda, Bucharest",Non-Fatal,Substantial,Airplane,YR-BGD,Boeing,B737,No,2.0,,NUSC,SCHD,,Tarom,0.0,0.0,0.0,83.0,,,<br /><br />,03-11-2020,83.0,0.0,1.0
20110408X50236,Incident,DCA11WA042,2011-04-07,"Hamburg, Germany",Germany,,,EDDH,Hamburg,Non-Fatal,Minor,Airplane,D-ABEH,Boeing,B737,No,2.0,,NUSC,SCHD,,Lufthansa,0.0,0.0,0.0,86.0,,,<br /><br />,03-11-2020,86.0,0.0,1.0
20120416X81704,Incident,DCA11WA117,2011-05-21,"Dublin, Ireland",Ireland,,,EIDW,Dublin,Non-Fatal,,Airplane,EI-DPT,Boeing,737,No,2.0,,NUSC,SCHD,,Ryanair,0.0,0.0,0.0,2.0,,,,25-09-2020,2.0,0.0,1.0
20110917X35742,Incident,CEN11IA649,2011-09-17,"Chicago, IL",United States,043230N,0089211W,ORD,Chicago O'Hare IAP,Non-Fatal,Minor,Airplane,C-FGYL,Airbus,A320-211,No,2.0,Turbo Fan,129,SCHD,,AIR CANADA,0.0,0.0,0.0,140.0,VMC,,The infiltration of moisture into the windshield heating layer that induced arcing in the heating system that subsequently cracked the windshield.,25-09-2020,140.0,0.0,1.0
20111222X45448,Accident,DCA12WA022,2011-12-20,"Yogyakarta, Indonesia",Indonesia,,,WIII,Yogyakarta,Non-Fatal,Substantial,Airplane,PK-CKM,Boeing,737,No,2.0,Turbo Fan,NUSC,SCHD,,,0.0,0.0,0.0,133.0,,,,25-09-2020,133.0,0.0,1.0
20120217X44044,Accident,DCA12CA042,2012-02-16,"Iliamna, AK",United States,594520N,1545539W,ILI,Iliamna,Non-Fatal,Substantial,Airplane,N1110J,Embraer,EMB120,No,2.0,Turbo Prop,121,NSCH,,Arctic One Llc,0.0,0.0,0.0,2.0,VMC,,"the maintenance personnel's failure to install the cotter pins that secured castellated nuts on the left elevator vertical hinge bolts, which resulted in the left elevator partially detaching in flight. Contributing to the accident was the failure of maintenance personnel to document the non-routine maintenance procedure that was used to remove and reinstall the elevator during maintenance.",25-09-2020,2.0,0.0,1.0
20121023X21517,Accident,DCA13WA007,2012-10-19,"Pontianak, Indonesia",Indonesia,,,WIOO,Pontianak,Non-Fatal,Minor,Airplane,PK-CKN,Boeing,737,Yes,,,NUSC,SCHD,,Sriwijaya Air,0.0,0.0,0.0,160.0,IMC,,,03-11-2020,160.0,0.0,1.0
20130213X92000,Incident,DCA13WA054,2013-02-03,"Seoul, South Korea",South Korea,,,,Gimpo,Non-Fatal,Minor,Airplane,HL7780,Boeing,737,No,2.0,,NUSC,SCHD,,Jeju Air,0.0,0.0,0.0,193.0,,,,25-09-2020,193.0,0.0,1.0
20130211X85637,Accident,DCA13WA053,2013-02-11,"Muscat, Mauritius",Mauritius,,,,,Non-Fatal,Minor,,AP-BEH,Boeing,737,No,2.0,,NUSC,SCHD,,Pakistan International Airlines,0.0,0.0,0.0,107.0,,,,03-11-2020,107.0,0.0,1.0
20130321X60052,Incident,DCA13WA069,2013-03-05,"Porto Velho, Brazil",Brazil,,,SBPV,Porto Velho,Non-Fatal,,,PR-IOD,Boeing,727,No,,,NUSC,SCHD,,Rio Linhas Aéreas,0.0,0.0,0.0,3.0,,,,25-09-2020,3.0,0.0,1.0
20130321X52907,Accident,ERA13WA178,2013-03-12,"Almeirim Municipality, Brazil",Brazil,000521N,0523837W,,,Fatal,Destroyed,Airplane,PT-VAQ,Embraer,EMB-820C,No,2.0,Turbo Prop,NUSC,NSCH,,Fretax Taxi Aereo Ltda.,10.0,0.0,0.0,0.0,VMC,,,03-11-2020,10.0,1.0,0.0
20150302X31926,Accident,ERA15LA140,2015-03-01,"Marco Island, FL",United States,255916N,0814016W,MKY,Marco Island Airport,Non-Fatal,Substantial,Airplane,N600NP,Bombardier,CL600-2A12,No,2.0,Turbo Fan,091,,Executive/corporate,SIX HUNDRED NP LLC,0.0,1.0,1.0,7.0,VMC,,"The failure of a spring inside the No. 2 brakes upper brake control valve and the fracture of the coupling subassembly of the No. 1 wheel speed sensor during landing, which resulted in the loss of braking action, and the pilot-in-commands (PIC) deactivation of the antiskid system even though there were no antiskid failure annunciations, which resulted in the rupture of the Nos. 1, 3, and 4 tires, further loss of braking action, and subsequent landing overrun. Contributing to accident were the PICs improper landing flare, which resulted in landing several hundred feet beyond the aiming point marking, and his unsuccessful attempts to deploy the thrust reversers for reasons that could not be determined because postaccident operational testing did not reveal any anomalies that would have precluded normal operation.Contributing to the passengers injury was his leaving his seat intentionally while the airplane was in motion.",25-09-2020,9.0,0.0,0.7777777777777778
20150308X10201,Accident,CEN15FA164,2015-03-07,"St Louis, MO",United States,383720N,0090141W,MO55,St Louis University Hospital H,Fatal,Destroyed,Helicopter,N356AM,Airbus,EC-130-B4,No,1.0,Turbo Shaft,091,,Positioning,Air Methods Corporation,1.0,0.0,0.0,0.0,VMC,,"The pilot's decision to land during unfavorable wind conditions, which resulted in a loss of control due to settling with power. Contributing to the accident were the lack of an adequate approach path due to numerous obstructions and the lack of available guidance regarding the helicopter's performance capabilities in the right quartering tailwind condition. 
",14-06-2021,1.0,1.0,0.0
20150506X41316,Accident,DCA15CA118,2015-05-04,"Phoenix, AZ",United States,332615N,1115938W,PHX,PHOENIX SKY HARBOR INTL,Non-Fatal,Substantial,Airplane,N932LR,Bombardier,CL600-2D24,No,2.0,Turbo Fan,121,SCHD,,Mesa Airlines,0.0,0.0,0.0,79.0,VMC,,the CRJ900 captain's misjudgment of the clearance between their horizontal stabilizer and the B757 winglet.,25-09-2020,79.0,0.0,1.0
20160218X94149,Accident,DCA16CA094,2016-02-17,"Detroit, MI",United States,421227N,0083217W,DTW,DETROIT METROPOLITAN WAYNE COU,Non-Fatal,Minor,Airplane,N925NN,Boeing,737,No,2.0,Turbo Fan,121,SCHD,,American Airlines,0.0,0.0,0.0,155.0,VMC,,"N925NN flight crew's incorrect evaluation of the clearance between the two aircraft, leading to the inadvertent collision of the winglet with the horizontal stabilizer and elevator of N784SW.",25-09-2020,155.0,0.0,1.0
20160225X34423,Incident,DCA16WA101,2016-02-24,"a Mitad de la Pista del Aeropuerto, Mexico",Mexico,,,,,Non-Fatal,,Airplane,C-FIWJ,Boeing,737,No,2.0,Turbo Fan,NUSC,SCHD,,Westjet,0.0,0.0,0.0,100.0,,,,25-09-2020,100.0,0.0,1.0
20170703X11348,Accident,CEN17FA252,2017-07-02,"Perryville, MO",United States,375030N,0894826W,,,Non-Fatal,Substantial,Helicopter,N238BK,Airbus,MBB-BK-117-B-2,No,2.0,Turbo Shaft,135,NSCH,,AIR METHODS CORP,0.0,5.0,0.0,0.0,VMC,,"Fuel starvation due to the pilots failure to turn on the fuel transfer pump switches during takeoff, which led to a total loss of engine power. Contributing to the accident was the pilot's improper decision to activate the annunciator panels dimming function during dusk, which prevented him from seeing the illuminated fuel transfer pump caution light indicating that the pumps were off and the illuminated caution lights for low fuel in the supply tanks.

",15-06-2021,5.0,0.0,0.0
20170810X12419,Incident,DCA17WA168,2017-08-01,"Tijuana, Mexico",Mexico,,,,,Non-Fatal,,Airplane,N368AR,Boeing,737,No,2.0,,NUSC,SCHD,,Aeromexico,0.0,0.0,0.0,146.0,,,,25-09-2020,146.0,0.0,1.0
20170816X35104,Accident,DCA17CA181,2017-08-15,"Queens, NY",United States,403852N,0734556W,JFK,JOHN F KENNEDY INTL,Non-Fatal,Substantial,Airplane,N175AN,Boeing,757,No,2.0,Turbo Fan,121,SCHD,,American Airlines,0.0,0.0,0.0,295.0,VMC,,the Delta B737 captain's failure to maintain proper clearance between his airplane and the stopped American B757.,25-09-2020,295.0,0.0,1.0
20170913X72254,Accident,DCA17CA195,2017-09-12,"Los Angeles, CA",United States,003300N,0011800W,LAX,Los Angeles International Airp,Non-Fatal,Substantial,Airplane,C-GHOZ,Boeing,767-375,No,2.0,,129,SCHD,,Air Canada,0.0,0.0,0.0,140.0,VMC,,the B737 flight crew's misjudgment of the clearance between their wingtip and the B767 horizontal stabilizer.,25-09-2020,140.0,0.0,1.0
20180213X95840,Incident,DCA18RA093,2018-02-13,"Lagos, Nigeria",Nigeria,,,,Lagos,Non-Fatal,Minor,Airplane,N858NW,Airbus,A330,No,2.0,Turbo Fan,121,SCHD,,Delta Air Lines,0.0,9.0,0.0,135.0,,,,25-09-2020,144.0,0.0,0.9375
20180702X05713,Incident,OPS18IA014,2018-06-27,"Springfield, MO",United States,371444N,0932319W,SGF,Springfield-Branson National A,Non-Fatal,,Airplane,,Embraer,EMB145,No,2.0,,121,SCHD,,ENVOY AIR INC,0.0,0.0,0.0,53.0,VMC,,,25-09-2020,53.0,0.0,1.0
20180712X94728,Incident,DCA18WA238,2018-06-29,"Gander, Canada",Canada,,,,,Non-Fatal,,Airplane,N278AY,Airbus,A330,No,2.0,Turbo Fan,121,,,American Airlines,0.0,1.0,0.0,300.0,,,,25-09-2020,301.0,0.0,0.9966777408637874
20180719X63032,Incident,DCA18WA246,2018-07-03,"Nassau, Bahamas",Bahamas,,,,,Non-Fatal,,Airplane,N331CK,Boeing,737-300,No,2.0,,121,NSCH,,Kalitta Charters Ii Llc,0.0,0.0,0.0,3.0,,,,25-09-2020,3.0,0.0,1.0
20200619X60815,Accident,DCA18CA316,2018-07-23,"West Palm Beach, FL",United States,264059N,0080544W,,,Non-Fatal,,Airplane,N328NB,Airbus,A319,No,2.0,Turbo Fan,121,SCHD,,Delta Air Lines,0.0,1.0,1.0,132.0,VMC,,An inadvertent encounter with convective turbulence.,08-06-2021,134.0,0.0,0.9850746268656716
20180727X04921,Accident,DCA18CA252,2018-07-27,"Portsmouth, NH",United States,043441N,0704924W,PSM,Portsmouth Intl At Pease,Non-Fatal,Substantial,Airplane,N641GT,Boeing,767,No,2.0,Turbo Fan,121,NSCH,,Atlas Air Inc,0.0,0.0,0.0,250.0,VMC,,an improper landing flare technique and the lack of the appropriate bounced landing recovery procedure.,08-06-2021,250.0,0.0,1.0
20180816X41010,Accident,DCA18CA266,2018-07-31,"Philadelphia, PA",United States,395228N,0751433W,KPHL,Philadelphia Int'l,Non-Fatal,Substantial,Airplane,N192AN,Boeing,757,No,2.0,Turbo Fan,121,SCHD,,American Airlines,0.0,0.0,0.0,181.0,VMC,,"The captain's improper control of the airplane during the landing flare.
 ",08-06-2021,181.0,0.0,1.0
20180922X70352,Incident,DCA18WA287,2018-08-30,"Hong Kong, Hong Kong",Hong Kong,,,,Hong Kong,Non-Fatal,Minor,Airplane,N415MC,Boeing,747,No,,,121,NSCH,,Atlas Air,0.0,0.0,0.0,3.0,,,,25-09-2020,3.0,0.0,1.0
20180907X10419,Accident,DCA18LA285,2018-09-06,"New York, NY",United States,040452N,0735958W,,,Non-Fatal,,Airplane,N173AN,Boeing,757,No,2.0,Turbo Fan,121,SCHD,,American Airlines,0.0,0.0,1.0,112.0,,,,25-09-2020,113.0,0.0,0.9911504424778761
20180922X71035,Accident,DCA18CA289,2018-09-11,"Phoenix, AZ",United States,332626N,0111508W,PHX,Phoenix Sky Harbor Intl,Non-Fatal,,Airplane,N950NN,Boeing,737,No,2.0,,121,SCHD,,American Airlines,0.0,0.0,1.0,2.0,VMC,,an inadvertent encounter with wake turbulence.,25-09-2020,3.0,0.0,0.6666666666666666
20181009X10416,Accident,DCA18CA299,2018-09-24,"Newark, NJ",United States,404133N,0074107W,EWR,Newark Liberty Intl,Non-Fatal,,Airplane,N13113,Boeing,757,No,2.0,Turbo Fan,121,SCHD,,United Airlines,0.0,0.0,1.0,176.0,Unk,,the catering cart striking the flight attendant's foot.,25-09-2020,177.0,0.0,0.9943502824858758
20181001X90405,Accident,DCA18CA294,2018-09-26,"Dallas, TX",United States,323238N,0097119W,DFW,Dallas-Fort Worth Intl,Non-Fatal,,Airplane,N994AN,Airbus,A321,No,2.0,Turbo Fan,121,SCHD,,AMERICAN AIRLINES INC,0.0,0.0,1.0,185.0,VMC,,a passenger leaving a bag in the aisle that the flight attendant tripped over.,25-09-2020,186.0,0.0,0.9946236559139785
20181012X11804,Accident,DCA19CA006,2018-10-11,"San Jose, CA",United States,037200N,0121540W,,,Non-Fatal,,Airplane,N734SA,Boeing,737,No,2.0,Turbo Fan,121,SCHD,,SOUTHWEST AIRLINES CO,0.0,0.0,1.0,121.0,VMC,,,,122.0,0.0,0.9918032786885246
20181017X61323,Accident,DCA19CA010,2018-10-12,"Denver, CO",United States,039311N,1042414W,,,Non-Fatal,,Airplane,N926FR,Airbus,A319,No,2.0,,121,SCHD,,Frontier Airlines,0.0,1.0,1.0,22.0,Unk,,,13-12-2021,24.0,0.0,0.9166666666666666
20181016X60635,Accident,DCA19CA207,2018-10-15,"Albany, NY",United States,404236N,0073572W,,,Non-Fatal,,Airplane,N7816B,Boeing,737,No,2.0,,121,SCHD,,Southwest Airlines,0.0,0.0,1.0,142.0,IMC,,,12-05-2021,143.0,0.0,0.993006993006993
20191120X02914,Accident,ERA19WA288,2018-10-30,"Miranda, Brazil",Brazil,,,,,Non-Fatal,,Airplane,PT-UJI,Embraer,EMB-202,No,,Reciprocating,129,,,Nordica Aviacao Agricola Ltda,0.0,0.0,0.0,1.0,,,,26-09-2020,1.0,0.0,1.0
20181107X82534,Accident,DCA19WA021,2018-11-07,"Halifax, Canada",Canada,,,,,Non-Fatal,Substantial,Airplane,N908AR,Boeing,747,No,,,121,NSCH,,,0.0,0.0,0.0,4.0,,,,25-09-2020,4.0,0.0,1.0
20181206X51048,Accident,DCA19CA037,2018-12-02,"LAS Vegas, NV",United States,003652N,0115913W,,,Non-Fatal,,Airplane,N632NK,Airbus,A320,No,2.0,,121,SCHD,,Spirit Airlines,0.0,0.0,1.0,162.0,IMC,,,13-12-2021,163.0,0.0,0.9938650306748467
20181206X53303,Accident,DCA19CA038,2018-12-03,"Chicago, IL",United States,004100N,0875423W,KORF,Chicago O'Hare Int'l,Non-Fatal,,Airplane,N868NN,Boeing,737,No,2.0,,121,SCHD,,American Airlines,0.0,0.0,1.0,146.0,VMC,,,13-12-2021,147.0,0.0,0.9931972789115646
20181206X81036,Accident,DCA19CA034,2018-12-04,"SUNNS intersection, Osaka, Japan",Japan,344817N,1414418E,,,Non-Fatal,,Airplane,N193DN,Boeing,767,No,2.0,,121,SCHD,,Delta Air Lines,0.0,2.0,1.0,92.0,Unk,,,13-12-2021,95.0,0.0,0.968421052631579
20181206X45642,Incident,DCA19IA036,2018-12-06,"Burbank, CA",United States,341124N,1181727W,,,Non-Fatal,,Airplane,N752SW,Boeing,737,No,2.0,Turbo Fan,121,SCHD,,Southwest Airlines,0.0,0.0,0.0,117.0,,,,25-09-2020,117.0,0.0,1.0
20190130X94935,Accident,DCA19LA070,2019-01-29,"Tuscaloosa, AL",United States,331312N,0873636W,KTCL,Tuscaloosa Regional Airport,Non-Fatal,Substantial,Airplane,N720CK,Boeing,727-200,No,3.0,Turbo Fan,121,NSCH,,Kalitta Charters Ii Llc,0.0,0.0,0.0,4.0,VMC,,the captain's decision to continue the landing with an unsafe gear indication.,26-09-2020,4.0,0.0,1.0
20190305X42937,Accident,DCA19CA090,2019-02-03,"Pacific Ocean, PO",United States,037385N,0130413W,,,Non-Fatal,,Airplane,N26909,Boeing,787,No,,,121,SCHD,,United Airlines,0.0,0.0,1.0,220.0,VMC,,,13-12-2021,221.0,0.0,0.995475113122172
20190205X55712,Accident,DCA19CA075,2019-02-05,"Bluefields, Niue",Niue,012037N,0834613W,,,Non-Fatal,,Airplane,N852NN,Boeing,737,No,2.0,,121,SCHD,,American Airlines,0.0,1.0,1.0,117.0,VMC,,,13-12-2021,119.0,0.0,0.9831932773109243
20190214X42337,Accident,DCA19CA081,2019-02-13,"Reno, NV",United States,382557N,0119476W,,,Non-Fatal,Minor,Airplane,N613CZ,Embraer,ERJ170,No,,Turbo Fan,121,SCHD,,Compass Airlines,0.0,4.0,1.0,59.0,IMC,,"an inadvertent encounter with convective turbulence that resulted in a TCAS RA, which required an abrupt control input by the flight crew to resolve the conflict.",26-01-2021,64.0,0.0,0.921875
20190306X80709,Accident,DCA19CA091,2019-02-18,"Franklin, TN",United States,035545N,0865726W,,,Non-Fatal,,Airplane,N3730B,Boeing,737,No,2.0,Turbo Fan,121,SCHD,,Delta Air Lines Inc,0.0,1.0,1.0,143.0,IMC,,an encounter with convective turbulence during descent.,03-06-2021,145.0,0.0,0.9862068965517241
20190222X84313,Incident,ENG19IA013,2019-02-21,"Orlando, FL",United States,282553N,0811830W,,,Non-Fatal,,Airplane,N30401,Boeing,737,No,2.0,Turbo Fan,121,SCHD,,UNITED AIR LINES INC,0.0,0.0,0.0,181.0,Unk,,"A No. 1 (left) engine high pressure compressor stage 2 blade separation. The blade separated due to a mixed-mode fatigue crack that originated on a blade disk post and was initiated by a misaligned (out-of-schedule) high pressure compressor stage 1 variable stator vane that was missing a washer and retaining nut on the vane trunnion stem.

 

 

 
",26-09-2020,181.0,0.0,1.0
20190223X60222,Accident,DCA19MA086,2019-02-23,"Trinity Bay, TX",United States,294612N,0943936W,KIAH,George Bush Intercontinental,Fatal,Destroyed,Airplane,N1217A,Boeing,767,No,2.0,Turbo Fan,121,NSCH,,Atlas Air,3.0,0.0,0.0,0.0,IMC,,"The inappropriate response by the first officer as the pilot flying to an inadvertent activation of the go-around mode, which led to his spatial disorientation and nose-down control inputs that placed the airplane in a steep descent from which the crew did not recover. Contributing to the accident was the captain's failure to adequately monitor the airplane's flightpath and assume positive control of the airplane to effectively intervene. Also contributing were systemic deficiencies in the aviation industry's selection and performance measurement practices, which failed to address the first officer's aptitude-related deficiencies and maladaptive stress response. Also contributing to the accident was the Federal Aviation Administration's failure to implement the pilot records database in a sufficiently robust and timely manner.",15-06-2021,3.0,1.0,0.0
20190301X50148,Accident,DCA19CA088,2019-02-27,"Honolulu, HI",United States,021197N,1572551W,,,Non-Fatal,,Airplane,N771AN,Boeing,777,No,2.0,,121,SCHD,,American Airlines,0.0,1.0,1.0,217.0,VMC,,,13-12-2021,219.0,0.0,0.9908675799086758
20190304X65511,Accident,DCA19FA089,2019-03-04,"Presque Isle, ME",United States,464134N,0068241W,KPQI,Presque Isle Intl,Non-Fatal,Substantial,Airplane,N14171,Embraer,EMB145,No,,,121,SCHD,,Commutair,0.0,3.0,0.0,28.0,IMC,,,19-11-2020,31.0,0.0,0.9032258064516129
20190311X35306,Accident,DCA19CA102,2019-03-10,"Charlotte, NC",United States,351329N,0805619W,CLT,Charlotte/Douglas Intl,Non-Fatal,Substantial,Airplane,N530EA,Bombardier,CL-600-2C10,No,,,121,SCHD,,"PSA Airlines, Inc.",0.0,1.0,0.0,130.0,IMC,,,13-12-2021,131.0,0.0,0.9923664122137404
20190311X61805,Accident,DCA19CA105,2019-03-11,"Atlanta, GA",United States,333825N,0842539W,KATL,Hartsfield-Jackson Atlanta Int,Non-Fatal,Minor,Airplane,N3756,Boeing,737,No,2.0,,121,SCHD,,Delta Air Lines,0.0,0.0,0.0,406.0,VMC,,,13-12-2021,406.0,0.0,1.0
20190411X53531,Accident,DCA19LA134,2019-04-11,"New York, NY",United States,403829N,0734641W,JFK,John F Kennedy Intl,Non-Fatal,Substantial,Airplane,N114NN,Airbus,A321,No,2.0,,121,SCHD,,American Airlines,0.0,0.0,0.0,110.0,VMC,,,12-05-2021,110.0,0.0,1.0
20190412X45210,Accident,DCA19CA137,2019-04-12,"Fort Meyers, FL",United States,263154N,0814542W,RSW,Southwest Florida Intl,Non-Fatal,,Airplane,N31412,Boeing,737,No,2.0,,121,SCHD,,United Airlines,0.0,0.0,1.0,107.0,VMC,,,13-12-2021,108.0,0.0,0.9907407407407407
20190504X04947,Accident,DCA19MA143,2019-05-04,"Jacksonville, FL",United States,301354N,0813937W,NIP,JACKSONVILLE NAS (TOWERS FLD),Non-Fatal,Substantial,Airplane,N732MA,Boeing,737,No,2.0,Turbo Fan,121,NSCH,,Miami Air International,0.0,1.0,0.0,142.0,IMC,,"An extreme loss of braking friction due to heavy rain and the water depth on the ungrooved runway, which resulted in viscous hydroplaning. Contributing to the accident was the operators inadequate guidance for evaluating runway braking conditions and conducting en route landing distance assessments. Contributing to the continuation of an unstabilized approach were 1) the captains plan continuation bias and increased workload due to the weather and performing check airman duties and 2) the first officers lack of experience.",04-08-2021,143.0,0.0,0.993006993006993
20190718X15108,Incident,DCA19WA184,2019-07-11,"San Jose, Philippines",Philippines,,,,,Non-Fatal,Minor,Airplane,N86534,Boeing,737,No,2.0,,121,SCHD,,United Airlines,0.0,0.0,0.0,156.0,,,,26-09-2020,156.0,0.0,1.0
20190805X55405,Accident,DCA19CA189,2019-07-22,"San Juan, PR",United States,182813N,0006660W,,,Non-Fatal,,Airplane,N663UA,Boeing,767,No,2.0,,121,SCHD,,UNITED AIR LINES INC,0.0,1.0,1.0,216.0,Unk,,,13-12-2021,218.0,0.0,0.9908256880733946
20190808X62316,Accident,DCA19LA193,2019-08-08,"Orlando, FL",United States,282512N,0811757W,MCO,ORLANDO INTERNATIONAL AIRPORT,Non-Fatal,Substantial,Airplane,N717FR,Airbus,A321,No,2.0,,121,SCHD,,Frontier Airlines,0.0,0.0,0.0,232.0,VMC,,,12-05-2021,232.0,0.0,1.0
20190816X35649,Accident,DCA19CA198,2019-08-08,"Charlottesville, VA",United States,038254N,0078286W,,,Non-Fatal,,Airplane,N505JB,Airbus,A320,No,2.0,,121,SCHD,,Jetblue Airways,0.0,0.0,1.0,154.0,VMC,,,13-12-2021,155.0,0.0,0.9935483870967742
20190912X51510,Accident,ERA19WA270,2019-08-11,"Itaituba, Brazil",Brazil,006438S,0551757W,,,Fatal,Destroyed,Airplane,PT-NKK,Embraer,EMB710,No,1.0,,NUSN,,Unknown,Joao Ivan Beserra De Almeida,3.0,0.0,0.0,0.0,Unk,,,26-09-2020,3.0,1.0,0.0
20190819X55827,Incident,DCA19WA202,2019-08-15,"Shannon, Ireland",Ireland,,,,,Non-Fatal,Minor,Airplane,N378AX,Boeing,767,No,2.0,Turbo Fan,135,,,Omni Air International,0.0,1.0,0.0,158.0,,,,26-09-2020,159.0,0.0,0.9937106918238994
20190819X52614,Incident,DCA19WA201,2019-08-18,"Ponta Delgada, Portugal",Portugal,,,,,Non-Fatal,Minor,Airplane,N543US,Boeing,757,No,2.0,Turbo Fan,121,,,Delta Air Lines,0.0,0.0,0.0,159.0,,,,26-09-2020,159.0,0.0,1.0
